x, y, z
-8.385343,-1.619125,51.920044
-8.441567,-3.630530,48.792686
-5.754712,-2.035556,50.335022
-8.440874,-3.030372,49.532936
-6.266773,-3.799578,50.793209
-5.816614,-2.034683,50.005417
-5.021078,-2.336440,46.509735
-5.574873,-1.497300,47.572708
-6.439301,-1.214757,47.753517
-6.391731,-1.259981,47.667412
-5.710912,-1.917883,49.660202
-8.903697,-1.746336,50.048824
-8.246392,-1.488378,49.778336
-8.578938,-3.711207,49.597572
-8.606537,-1.257597,49.880367
-8.638550,-3.240644,49.792557
-7.507800,-4.337134,49.994690
-7.058573,-4.310688,50.280094
-8.684252,-3.287299,50.316593
-8.700173,-1.463068,51.161503
-6.448825,-3.145204,50.707993
-7.586537,-4.367465,50.367867
-6.529496,-3.993500,50.471512
-8.943279,-2.805377,50.887665
-8.541435,-1.485632,50.937325
-8.693394,-3.106297,50.852051
-8.815307,-3.131737,50.561024
-6.331677,-1.688816,51.024586
-8.845827,-2.574722,50.289917
-8.665565,-2.841844,50.078709
-6.937698,-4.212266,50.066193
-8.785370,-2.939564,50.480690
-8.638455,-3.705959,50.490723
-7.025091,-3.204380,50.691460
-7.117542,-2.823769,50.637241
-6.833707,-1.779081,50.798470
-7.519360,-1.800818,51.862495
-8.064189,-1.672953,51.434055
-8.222159,-1.645247,51.702400
-7.207172,-1.805032,50.784809
-7.607472,-3.090313,51.211720
-8.062587,-1.603790,51.579720
-8.843608,-1.116144,50.519127
-6.467111,-1.759007,50.002796
-6.562156,-1.714838,50.070572
-6.665123,-3.075044,49.883881
-6.959498,-1.709278,50.411316
-7.082964,-1.660182,50.570786
-7.124061,-1.648860,50.663998
-7.089028,-1.659377,50.586243
-7.444925,-2.757352,50.306004
-7.259560,-2.697613,49.978745
-7.511550,-2.876729,50.353600
-10.240253,-3.480619,52.033962
-6.384129,-3.205726,50.990681
-6.248297,-1.999831,51.408333
-8.672289,-1.551371,51.990372
-6.554385,-4.202347,50.746201
-6.679811,-2.888515,49.395199
-6.673221,-2.873971,49.501087
-6.736225,-2.922076,49.486301
-6.833474,-2.863095,49.597439
-6.777663,-2.302511,49.652607
-6.742708,-2.927224,49.496029
-6.765765,-2.671165,49.493160
-6.181811,-1.918366,50.401676
-7.713301,-2.449049,50.374638
-8.680852,-1.335159,51.693138
-9.116062,-1.188611,52.279842
-9.267997,-3.624400,52.222664
-6.669929,-2.683376,49.405945
-6.532964,-2.851446,49.543545
-6.566115,-2.863791,49.580303
-6.785655,-3.104130,49.549107
-6.558218,-2.876561,49.624264
-6.528638,-1.722594,50.170685
-7.283632,-3.315776,50.144337
-8.449680,-3.137892,50.579952
-7.415212,-3.391354,50.275223
-8.459499,-3.207781,50.762745
-6.189735,-3.397046,50.529636
-9.767723,-3.952353,51.718155
-6.643980,-4.062257,50.946484
-9.470384,-1.366705,53.246155
-10.042170,-1.435717,54.252403
-10.426093,-4.049352,53.709877
-6.737993,-2.286487,49.557602
-6.764875,-2.609419,49.371490
-6.820189,-2.850140,49.558674
-6.777898,-2.838619,49.486294
-9.268931,-1.123818,52.472713
-6.498967,-2.492655,49.469997
-6.476909,-2.467045,49.426060
-6.558308,-2.430262,49.345348
-6.546385,-2.859679,49.575821
-6.518199,-2.760503,49.457794
-6.881771,-2.824452,49.868145
-6.623680,-2.591047,49.835308
-6.621091,-2.592874,49.825886
-6.781801,-2.393163,49.797272
-6.787002,-2.391000,49.806549
-6.950859,-2.865392,49.836422
-6.883361,-2.741076,49.713902
-6.908439,-2.933757,49.844856
-6.930814,-2.928180,49.855827
-5.785808,-1.967028,50.224865
-6.665986,-1.803090,50.093266
-7.007656,-2.617676,49.905231
-7.479546,-3.005630,50.361149
-7.088277,-2.658500,50.107471
-7.117539,-2.660746,50.143658
-7.347676,-2.971514,50.184113
-7.460724,-2.994381,50.365002
-9.579159,-2.999775,51.475048
-7.342801,-3.010313,50.076736
-7.932948,-1.541266,51.230568
-7.850880,-1.568707,51.077961
-6.817164,-4.311977,51.450779
-6.641872,-3.089399,49.508522
-6.528881,-1.960290,49.942883
-6.585447,-1.944406,50.091644
-6.686003,-3.081793,49.928539
-6.961374,-2.873109,49.844482
-6.571723,-2.955669,49.848415
-6.803962,-3.129555,49.610600
-6.997216,-2.380366,49.988907
-8.854622,-1.001334,51.611305
-7.092123,-2.388490,50.187279
-8.656816,-1.092002,51.356205
-8.897765,-0.968482,51.670383
-8.598149,-3.282465,50.848476
-7.419146,-3.401425,50.263580
-7.681490,-3.150731,50.600845
-6.167045,-3.364604,50.397926
-6.188665,-3.382842,50.399139
-8.958188,-3.520148,51.156380
-7.789888,-4.566304,50.704990
-6.475305,-4.065822,50.522362
-6.552424,-1.970296,51.190025
-6.995265,-1.346230,55.639568
-6.678875,-4.072999,50.955254
-6.767417,-2.007942,51.939735
-6.680768,-4.116635,51.031704
-9.642108,-4.306205,52.520485
-10.209096,-3.950781,53.395081
-5.832616,-2.042968,50.278378
-5.843555,-2.058535,50.284561
-5.745333,-2.040833,50.239132
-5.808086,-1.937813,50.485722
-6.569373,-1.726182,50.134544
-6.635422,-2.661510,50.197582
-9.506111,-3.045146,51.312401
-7.488488,-3.335841,50.520138
-7.034681,-1.701063,50.507931
-7.051469,-1.685950,50.525970
-8.217420,-3.322110,50.716526
-8.968117,-3.208527,50.786343
-8.409983,-2.984514,50.550884
-7.690498,-1.638582,50.933235
-8.040924,-1.538889,51.507698
-6.244013,-1.564672,49.123192
-6.248718,-1.618596,49.160503
-6.529604,-1.835692,49.914597
-6.532417,-2.931902,49.745735
-6.557411,-2.950359,49.833763
-5.794128,-1.966595,50.380844
-8.501823,-1.207592,51.268749
-5.825811,-2.052929,50.223137
-7.247630,-3.260274,50.131290
-7.372088,-3.389003,50.227810
-7.160338,-3.157137,49.855511
-7.344733,-3.381181,50.186741
-7.402400,-3.417622,50.286903
-8.941976,-3.498376,50.980072
-7.743205,-4.510389,50.713623
-6.067442,-2.058008,51.103424
-6.618017,-2.990970,52.114517
-8.843254,-4.232398,51.750481
-8.323756,-4.523880,52.368515
-6.286809,-1.560492,49.332058
-6.816109,-1.441062,49.750828
-6.834054,-1.437393,49.698750
-6.818435,-1.447596,49.667030
-5.641427,-1.887480,49.518505
-6.554395,-2.742608,49.527546
-6.567218,-2.629969,49.649509
-6.810946,-2.965524,49.640087
-6.593737,-2.752351,49.602982
-6.575311,-2.879797,49.552242
-6.602480,-1.700522,50.221611
-7.077606,-1.613532,50.191059
-7.566250,-2.336596,50.730030
-8.690119,-3.426469,50.552044
-6.547144,-1.913471,51.323212
-6.727946,-4.145916,51.220676
-9.040258,-4.373374,52.106812
-6.592411,-2.380137,49.572510
-6.679297,-2.608584,49.403770
-6.673011,-2.696197,49.375877
-6.491506,-2.709075,49.430202
-6.716336,-3.117967,49.560165
-6.702582,-2.938650,49.433006
-6.779124,-2.837999,49.485851
-6.813177,-3.085864,49.553322
-6.829810,-2.880654,49.584023
-6.663956,-2.704625,49.228363
-7.898379,-2.299878,50.521706
-6.453456,-2.460546,49.389717
-6.536889,-2.176245,49.465160
-6.466701,-2.195800,49.469616
-6.623329,-2.649826,49.406635
-6.742995,-1.873067,49.649544
-6.434382,-2.526618,49.522274
-6.696286,-2.251637,49.446320
-6.861604,-1.858337,49.702003
-6.805762,-1.940322,49.700726
-6.478912,-2.733432,49.527885
-6.551323,-2.908737,49.893311
-6.547197,-1.906397,51.401482
-6.394731,-2.357116,49.320938
-6.461920,-2.351455,49.432945
-6.397236,-2.441755,49.426403
-6.388477,-2.610813,49.467785
-6.708458,-2.059278,49.620930
-6.795916,-2.100058,49.617859
-6.938272,-1.854275,49.761921
-6.801772,-2.101361,49.624504
-5.870714,-2.037367,50.607807
-6.153085,-3.281268,50.545628
-6.564990,-3.397955,52.065361
-6.190625,-2.057180,51.112946
-6.211646,-2.037759,51.281940
-6.210285,-2.039168,51.312019
-6.734058,-4.122546,51.461853
-6.609859,-2.345076,49.456261
-6.518548,-2.746109,49.467052
-6.417907,-2.528645,49.510063
-6.646077,-3.013140,49.550602
-6.848131,-2.903265,49.595364
-6.553245,-1.633245,50.164753
-7.258473,-1.335143,50.710556
-10.944029,-3.969576,53.195827
-9.495667,-1.370188,53.324368
-10.042940,-5.958364,55.650436
-6.660106,-2.278694,49.438046
-6.470616,-2.695706,49.418350
-6.400308,-2.518828,49.478626
-6.760621,-2.973886,49.512283
-6.498353,-3.298005,51.750755
-6.356745,-1.818816,51.867065
-6.347617,-2.040509,52.303349
-6.561278,-2.427556,49.351635
-6.440171,-2.254523,49.431667
-6.479394,-2.459324,49.404911
-6.432450,-2.256376,49.419086
-6.839345,-2.242023,49.586670
-6.210732,-2.529871,49.605068
-6.499651,-1.980514,51.396591
-8.160577,-4.713021,53.009747
-6.712778,-2.615606,49.437069
-6.420819,-2.262853,49.392887
-6.473165,-2.712964,49.408333
-6.438454,-2.585046,49.438023
-6.509094,-2.420508,49.433132
-6.389414,-2.727869,49.455906
-6.409715,-3.249477,51.473427
-6.145969,-2.115907,51.775806
-7.823446,-5.046790,54.430920
-6.467138,-2.416788,49.408787
-6.678572,-2.376689,49.439430
-6.453147,-2.724247,49.442379
-6.986914,-1.807160,49.923904
-7.000391,-1.773652,49.966263
-7.726869,-3.450460,50.375637
-6.461262,-2.452499,49.383255
-6.684256,-2.071586,49.575863
-6.670442,-1.579339,49.971024
-6.416922,-1.627658,49.916775
-7.260561,-3.108207,49.986462
-8.859252,-3.363631,50.823860
-7.771232,-2.852850,50.338692
-10.258922,-3.748979,52.535667
-6.833821,-4.357621,51.754780
-8.300152,-6.672814,56.892773
-6.647975,-2.284857,49.484791
-6.646282,-2.353565,49.458553
-6.257529,-3.485703,51.042122
-6.452725,-2.371168,49.404846
-6.450794,-2.346800,49.401443
-6.617929,-2.617211,49.345505
-6.393467,-2.518153,49.467209
-6.710365,-3.091913,49.474037
-6.476387,-2.847829,49.450851
-7.081449,-1.813871,49.998516
-5.806585,-2.106317,50.789631
-6.537234,-2.925487,52.054939
-6.442703,-2.170228,49.434761
-6.451902,-2.248469,49.430763
-6.719810,-2.679570,49.434723
-6.472900,-2.697731,49.394711
-6.471739,-2.856503,49.478115
-6.746828,-2.999187,49.496975
-6.449943,-2.840374,49.461540
-6.357011,-2.652375,49.468533
-6.334170,-2.615220,49.455879
-8.028850,-3.654118,50.604275
-6.020643,-2.851121,50.874889
-6.516038,-3.324956,51.860775
-8.825711,-5.291919,54.647026
-6.733272,-1.501570,54.240292
-6.721093,-2.642886,49.423790
-6.544600,-2.430622,49.447651
-6.339747,-2.418343,49.473896
-6.899690,-2.551778,49.516834
-6.445527,-2.839699,49.454300
-6.768531,-3.023213,49.513042
-6.277165,-2.523175,49.495735
-6.352437,-2.627341,49.492149
-6.549426,-1.865559,51.965389
-6.171525,-2.162370,51.941055
-5.777190,-2.071868,50.539276
-5.780170,-2.068848,50.558849
-5.912030,-2.098144,51.051731
-7.854412,-1.824399,53.482647
-6.455147,-2.277877,49.436344
-6.467257,-2.448869,49.400791
-6.482464,-2.721953,49.419033
-6.427300,-2.710374,49.415070
-6.440335,-2.707652,49.436882
-6.280550,-2.515964,49.483330
-6.449512,-1.740072,50.570435
-6.451106,-3.280610,51.746262
-6.506007,-2.923869,51.944427
-6.531659,-3.367628,52.038883
-7.555355,-1.783760,52.198677
-8.057423,-4.669839,52.976147
-6.711320,-2.313515,49.493526
-6.417078,-2.503901,49.452991
-6.493628,-2.886495,49.461838
-6.572090,-1.715193,50.138599
-7.022725,-4.395807,52.435947
-6.436361,-2.327301,49.413551
-6.357006,-2.744342,49.457088
-6.437562,-2.871659,49.469048
-6.514493,-1.705537,50.884701
-5.900222,-2.086596,51.012512
-6.478650,-2.904885,51.917782
-7.966442,-4.561278,52.835220
-6.443830,-2.158579,49.460606
-6.387787,-2.513541,49.461594
-6.349360,-2.617209,49.458988
-6.366637,-2.618624,49.473774
-6.730971,-1.858437,50.329395
-6.648337,-2.120263,51.888081
-6.465174,-2.576917,49.408207
-6.497816,-2.459966,49.433567
-6.527468,-2.716248,49.434994
-6.464098,-2.709013,49.399532
-6.459393,-2.787533,49.441940
-6.470481,-2.859215,49.481255
-5.856083,-2.008318,50.994560
-6.270539,-3.427437,51.218761
-6.918987,-4.392955,52.154552
-8.428783,-4.525444,53.154785
-6.433965,-2.706865,49.428345
-5.851068,-2.013948,50.917595
-5.812874,-2.089957,50.900890
-5.815742,-2.090353,50.940556
-7.505628,-2.759290,51.874760
-7.436382,-2.743767,51.716358
-7.576211,-1.776015,52.344009
-7.568239,-1.864867,52.639698
-7.791323,-1.814995,53.071835
-6.358709,-2.405363,49.419769
-6.452347,-2.435909,49.394989
-6.605532,-2.390393,49.434605
-6.307071,-2.620098,49.442436
-6.449450,-2.877872,49.478584
-6.483340,-2.870977,49.449806
-6.459752,-2.863502,49.419422
-5.898937,-2.087650,51.003006
-7.520745,-1.789541,52.199234
-7.663739,-1.844169,52.828289
-6.402731,-2.772629,49.441608
-6.458992,-3.269091,51.868546
-7.505031,-1.786018,52.216335
-7.495043,-1.790573,52.203617
-8.190343,-4.858943,52.535606
-6.299226,-2.639605,49.376034
-6.592165,-4.147781,51.451473
-6.175739,-2.113649,52.053062
-7.820741,-3.551917,51.654095
-7.669186,-2.730836,52.031281
-7.446763,-2.226952,51.916195
-7.700814,-3.108811,51.849133
-7.873590,-3.527351,52.025673
-7.716380,-3.291829,51.828247
-7.501714,-1.801319,52.300732
-7.209478,-3.137924,51.320938
-8.159864,-4.823820,52.526386
-8.191654,-4.867575,52.565567
-7.044762,-4.474545,52.769859
-7.014509,-2.479708,54.879181
-6.377648,-2.570047,49.331810
-6.343285,-2.709067,49.396034
-5.824595,-2.109041,50.982231
-5.917577,-2.098537,51.137741
-6.200096,-3.524604,50.920517
-6.389205,-2.917663,51.889832
-6.184721,-2.176036,52.066940
-7.769456,-3.277566,51.911873
-7.492484,-1.818273,52.278423
-7.615402,-2.232771,52.188889
-6.937794,-4.355118,52.277958
-7.715986,-1.412065,57.585300
-7.294401,-4.413401,53.274212
-6.509449,-1.915882,52.094917
-7.482805,-2.776376,51.816250
-7.984260,-3.539814,51.996986
-7.868359,-3.424377,51.977692
-7.928898,-3.444869,52.051826
-7.610620,-1.758227,52.520298
-7.718619,-3.382014,51.891979
-6.852639,-4.214501,52.087547
-6.785858,-4.263122,51.951637
-6.485616,-2.458865,49.421051
-6.385505,-2.738033,49.469315
-6.480957,-1.707392,50.701866
-6.248323,-3.437891,51.054527
-6.472413,-3.283436,51.832161
-6.659863,-1.921186,52.795193
-8.152456,-4.700283,53.174725
-6.461349,-2.268983,49.447357
-6.347129,-2.635983,49.392574
-6.368075,-2.642050,49.407543
-6.283109,-2.640256,49.406635
-5.904375,-2.093410,51.067726
-5.811422,-2.078276,51.022221
-5.911552,-2.087132,51.123238
-6.541214,-1.871750,51.967667
-6.557791,-4.091638,51.326138
-7.619932,-1.765796,52.451214
-7.751143,-3.244727,51.895100
-7.981531,-3.513214,51.953033
-8.019037,-3.415070,52.087593
-7.989476,-3.517103,51.959179
-7.875863,-3.519783,52.026775
-7.647645,-2.287956,52.215107
-7.627982,-3.283762,51.749599
-6.767428,-1.537799,54.451046
-6.577703,-2.683867,49.405804
-6.546578,-2.764642,49.407902
-6.597078,-2.865961,49.469242
-6.345773,-2.770309,49.438774
-7.057758,-1.581182,50.852982
-6.047204,-2.832976,51.092384
-6.627439,-4.273226,51.564152
-6.517982,-3.278588,51.954216
-7.729152,-1.750265,52.284950
-7.498178,-2.763946,51.837482
-7.848757,-3.258781,51.966061
-7.771484,-3.461653,51.833000
-6.762669,-2.083983,52.403515
-7.538605,-1.881022,52.591198
-6.990177,-1.538751,53.926521
-6.352752,-2.455384,49.297127
-6.286208,-2.550102,49.343876
-6.321249,-2.709853,49.428864
-6.343037,-2.746682,49.435490
-6.402362,-2.773105,49.442448
-6.316981,-2.282417,49.630280
-6.193615,-3.514788,50.891685
-6.165624,-2.123260,51.944126
-6.544489,-4.060976,51.298618
-7.493559,-2.743089,51.810581
-6.189591,-2.165676,52.068756
-7.497018,-2.772401,51.834259
-7.976269,-3.578343,51.939934
-7.870989,-1.630966,52.518974
-7.930902,-1.611281,52.618481
-7.831955,-3.265472,51.925396
-7.554305,-1.777264,52.351978
-8.009173,-3.328764,52.169575
-7.981737,-3.316325,52.127777
-8.050761,-3.447786,52.093987
-8.194176,-4.869305,52.576405
-8.092378,-4.724963,52.977631
-8.581617,-4.771266,53.324398
-6.235037,-2.295825,49.489296
-7.835955,-3.501224,51.762547
-7.728592,-1.747983,52.300358
-7.361450,-2.671978,51.519726
-6.185850,-2.167842,52.034000
-6.321321,-2.548113,49.309361
-6.249764,-3.411072,51.281776
-7.703292,-3.250057,51.773918
-7.675455,-1.766196,52.215073
-7.736128,-1.745391,52.309040
-7.917363,-3.614615,52.071907
-7.650478,-3.461957,51.662636
-6.275068,-2.085737,51.905773
-7.613879,-3.264111,51.476501
-7.587764,-2.220060,52.164959
-8.064380,-3.446919,52.112694
-7.518754,-2.362901,52.249989
-8.277090,-4.948312,52.697227
-5.865523,-2.052242,51.046329
-6.228414,-3.590811,51.062283
-6.416812,-2.941115,52.032490
-6.476047,-2.904763,51.922508
-7.940220,-3.668586,52.020508
-8.039832,-3.489863,51.989826
-7.463592,-2.388421,52.052273
-7.916849,-1.593994,52.670624
-6.290080,-2.093856,52.073711
-8.399275,-2.205368,53.088062
-6.678803,-2.555094,50.178028
-6.186718,-3.453450,50.840199
-7.606536,-3.011483,51.770309
-7.601274,-2.720836,51.919559
-7.850914,-3.459632,51.709904
-7.861433,-3.407149,51.752769
-7.906307,-3.603940,52.072884
-7.147623,-4.300179,52.434277
-13.523076,-7.252245,58.095238
-7.259995,-1.379801,51.379436
-5.863708,-2.059435,50.972084
-5.920606,-2.124870,51.126625
-6.553905,-4.053936,51.374722
-7.874147,-3.467225,51.708347
-6.679481,-3.960807,51.787209
-7.825088,-1.655289,52.504940
-6.857064,-4.226369,52.114468
-6.783964,-4.155173,51.899826
-6.864888,-4.209240,52.122925
-10.204039,-1.166551,54.563751
-8.185793,-3.604384,52.788593
-8.030231,-4.571249,53.007919
-6.030828,-2.824673,51.004829
-6.022223,-2.089646,51.512383
-7.444341,-2.750749,51.714813
-7.492146,-2.780790,51.828995
-7.135815,-4.266823,52.377037
-13.230170,-5.024079,57.049953
-7.553109,-1.794368,52.403378
-7.553771,-2.077116,52.230202
-8.260658,-4.900314,52.729046
-5.835987,-2.136150,50.975666
-8.697325,-3.486395,51.976288
-8.398584,-4.594748,52.988503
-6.772213,-1.817454,54.191814
-10.166639,-1.830406,55.379330
-10.347895,-5.108020,55.253662
-7.401669,-2.599562,51.551456
-6.490572,-3.271453,51.857327
-6.430047,-2.903657,51.971394
-5.832663,-2.128020,50.997627
-6.466657,-3.261324,51.894840
-10.476983,-5.226923,55.203136
-10.627445,-5.317843,55.421177
-5.836445,-2.135578,50.940304
-6.518292,-1.892754,51.348213
-7.752457,-1.810667,52.215691
-7.135350,-4.307165,52.464405
-7.707469,-1.694024,51.897797
-6.306610,-2.073116,52.127193
-6.185615,-2.193419,52.083408
-9.737854,-1.943825,54.939682
-6.233690,-3.367535,51.174656
-10.818449,-4.624441,55.720707
-6.050738,-2.929724,50.966679
-6.051918,-2.930964,50.978931
-7.714366,-1.741360,51.876858
-6.169310,-2.150493,52.023853
-6.165238,-2.155965,51.979237
-6.460624,-3.277525,51.914898
-6.176580,-2.215032,51.994686
-6.961341,-4.242504,52.369003
-6.978938,-1.871708,53.592594
-6.904578,-2.137479,53.378246
-10.860086,-5.494186,55.181774
-9.978367,-3.832991,54.370907
-6.985269,-4.281940,52.420197
-7.978887,-4.584839,52.963474
-10.002584,-2.924153,54.280762
-8.933104,-2.143784,55.283722
-5.946252,-2.394063,50.988968
-5.944901,-2.392077,51.005947
-6.079841,-3.091852,50.936897
-10.347833,-4.682437,55.267612
-6.859251,-4.205208,52.127857
-6.973885,-1.774133,53.811325
-9.737255,-1.883952,54.769402
-6.115172,-2.076558,51.431633
-6.478044,-2.909439,51.963612
-6.958773,-4.410527,52.454205
-6.987048,-4.290443,52.443188
-6.933376,-4.333021,52.479202
-7.941671,-4.406102,52.979633
-7.318334,-1.485631,55.497330
-10.076752,-1.721908,55.221840
-6.045818,-2.827057,51.052395
-6.656042,-2.505597,53.323456
-6.961200,-1.844771,53.606621
-10.628034,-4.776056,55.514297
-6.413448,-2.294967,52.209866
-10.759974,-2.871011,54.689449
-12.056547,-4.624416,55.551952
-11.967937,-3.997392,55.832829
-11.685343,-4.490053,55.635353
-7.760361,-2.136118,55.209496
-7.236328,-4.671426,53.488895
-8.531533,-2.186350,55.481098
-8.092646,-5.139298,54.924042
-10.971152,-4.128010,55.599262
-5.961061,-2.402425,50.931820
-6.047258,-2.824343,51.035633
-6.034376,-2.819373,50.984272
-6.051983,-2.822561,51.050571
-6.807131,-1.918331,51.914120
-6.487047,-3.248771,51.870232
-6.419513,-2.948582,52.043396
-7.252657,-2.107065,54.404831
-10.685070,-3.712295,55.167896
-11.550480,-3.866408,56.167679
-10.643405,-4.430510,54.804798
-8.797408,-2.057605,54.764622
-7.967718,-3.844858,54.550648
-7.548604,-4.332963,54.933929
-8.388231,-3.725570,54.463245
-8.554861,-3.783028,54.786720
-8.020370,-3.889155,54.709026
-7.661818,-4.821553,55.056114
-6.133373,-2.149577,51.854454
-6.488809,-3.260721,51.851555
-7.319681,-4.641445,54.388130
-8.520125,-5.394512,56.224899
-7.963678,-2.718432,54.902023
-10.799793,-1.691397,56.275742
-6.987875,-2.473667,54.813503
-9.011680,-3.969989,56.109455
-11.549524,-4.373771,56.141438
-10.874292,-4.145050,55.379601
-8.073453,-3.731402,54.860989
-10.341161,-3.942824,54.805752
-9.094481,-2.160744,55.357750
-8.025011,-2.720496,55.034832
-8.666470,-3.925978,54.811829
-8.997774,-2.161273,55.191433
-7.812828,-4.498070,55.389072
-6.742014,-1.996934,52.875874
-10.491096,-1.344034,54.873020
-10.124066,-2.950295,54.378529
-10.263649,-1.642343,55.458721
-9.910523,-1.851589,55.006142
-7.759046,-2.513942,54.585682
-7.759614,-3.319707,54.756844
-9.459267,-3.699501,57.760773
-6.742236,-1.866931,54.011856
-7.937062,-2.817523,55.755184
-7.604040,-2.453742,54.641666
-6.021214,-2.123692,51.425507
-10.744505,-2.983109,55.209698
-6.755051,-1.809763,54.238270
-12.386747,-5.316967,56.620110
-6.531968,-3.248654,51.864437
-6.483587,-3.246547,51.805466
-6.531835,-3.247818,51.854706
-8.098220,-3.770529,54.342598
-7.408228,-3.700795,55.423325
-11.124224,-4.298825,55.422657
-8.032290,-3.917181,54.753906
-8.053804,-3.919214,54.780106
-7.706048,-1.913822,54.577950
-8.011141,-3.903653,54.735050
-10.501904,-5.201018,55.795200
-10.361695,-4.156158,55.318722
-6.429991,-2.923799,51.885220
-6.426092,-2.924974,51.963108
-7.357365,-2.006623,54.318592
-8.108198,-2.129229,54.702156
-7.273983,-4.554267,54.226089
-9.917557,-1.825758,54.997002
-7.427340,-4.249278,54.837368
-10.482410,-5.215147,55.589493
-10.316811,-4.612287,55.735020
-6.426231,-2.926773,51.917931
-6.415330,-3.031090,51.954105
-6.505147,-2.352183,52.865944
-6.604669,-2.617298,53.040596
-8.139283,-1.911777,53.848633
-7.951453,-3.867712,54.224232
-7.655307,-2.407014,54.785824
-7.314348,-3.726161,55.063011
-10.357432,-4.427913,54.349930
-6.993949,-2.525617,54.979469
-6.524401,-3.216816,51.840885
-6.522996,-3.217449,51.834839
-6.681033,-3.144551,52.757862
-6.511971,-2.341489,52.966454
-6.510708,-2.345637,52.909237
-8.081372,-2.081408,53.764271
-8.116932,-2.068404,53.824287
-7.268256,-2.073130,54.023006
-6.763054,-3.554935,52.766586
-8.230264,-3.600882,53.468582
-8.616970,-3.805907,53.956593
-7.619578,-2.239545,54.506138
-6.707479,-3.231686,52.987846
-6.497572,-2.326436,52.796005
-7.637580,-1.983295,53.193222
-7.321287,-1.824147,54.294926
-6.907050,-2.599648,54.730217
-7.025115,-2.614563,55.036324
-7.375525,-2.368495,55.415329
-7.762243,-1.835975,53.192085
-7.591797,-2.411089,52.982777
-6.798859,-1.986553,52.902016
-8.548429,-4.602343,53.269333
-9.079827,-1.871352,54.656857
-8.254697,-5.390909,54.935966
-10.547459,-4.508959,55.498844
-10.583710,-4.234116,55.637142
-7.081391,-2.929847,54.672527
-7.278364,-3.711877,54.866032
-7.569212,-2.377820,52.996407
-7.440781,-3.134302,53.240982
-7.541579,-3.426284,53.531925
-7.133443,-3.016401,55.071606
-7.619016,-3.558091,53.279175
-7.862978,-3.687488,53.439003
-7.933641,-3.916222,54.270931
-6.950384,-2.584117,55.140270
-7.859686,-2.276075,53.118031
-7.690230,-3.602628,53.319489
-7.249929,-3.576092,55.016525
-7.621733,-2.977036,52.478382
-7.566741,-3.052412,52.528614
-7.306327,-3.765840,55.094788
-6.703184,-3.295743,53.259991
-7.497469,-3.195184,53.318996
-7.526325,-3.495998,53.224010
-7.575590,-2.238211,53.999092
-7.486375,-2.037132,53.602016
-7.553678,-2.454242,53.401939
-6.864690,-2.091280,54.775631
-7.109271,-2.891219,55.164383
-7.575426,-2.115154,54.067890
-7.215116,-3.427598,54.907658
-7.888163,-2.809035,52.668091
-7.831238,-2.587042,52.789234
-7.482590,-2.794728,52.682823
-7.180241,-3.052525,55.336739
-7.497914,-2.830712,52.726715
-7.909171,-1.523031,55.284573
-7.561690,-3.048760,52.529644
-7.366571,-2.893377,52.684937
-7.577139,-2.044765,53.594822
-7.460125,-2.057753,53.591385
-7.606287,-2.156336,53.653057
-7.709564,-3.621519,53.358997
-7.832010,-3.697955,53.377945
-7.601104,-3.491456,53.553219
-7.366612,-3.759808,55.432327
-7.793960,-1.046580,59.839211
-7.754318,-2.963993,52.567131
-6.891238,-2.851775,52.999474
-7.574233,-2.444805,52.976223
-7.908353,-3.805521,53.501190
-8.454919,-6.299375,58.002583
-7.345650,-2.520863,55.260288
-7.519433,-3.042818,52.483223
-7.623100,-3.069820,52.560173
-7.666651,-3.065954,52.554905
-7.490662,-3.209694,52.746452
-7.609446,-2.097324,53.638451
-7.742564,-3.660626,53.455997
-7.534941,-3.433773,53.451244
-6.862091,-2.051472,54.941666
-7.164345,-3.088326,55.280102
-7.024696,-2.563170,55.380646
-7.708811,-2.073270,53.404007
-6.831356,-2.531420,53.271282
-7.907629,-2.908392,53.512451
-7.511275,-3.350635,53.514938
-7.519007,-3.332682,53.549229
-7.508317,-3.338956,53.516491
-7.482289,-3.348134,53.456261
-7.579673,-3.471045,53.540329
-10.088711,-1.912571,56.184685
-7.502130,-2.825603,52.739826
-6.635777,-2.762756,53.215313
-7.915145,-3.736962,53.478966
-7.866224,-3.670244,53.435558
-7.579978,-2.234963,53.994637
-7.312936,-2.434612,55.268406
-7.240287,-3.476040,55.170498
-6.666488,-2.998784,53.692284
-7.521001,-2.638970,53.477505
-7.517445,-3.398962,53.486496
-7.529758,-3.019279,52.524120
-7.652257,-2.799544,52.585060
-7.469729,-3.112183,52.656994
-7.455997,-3.189768,52.730747
-7.714676,-3.630770,53.373158
-7.513810,-2.591065,53.494637
-7.534215,-3.407387,53.515434
-7.593977,-3.510317,53.499786
-7.826385,-3.662747,53.457211
-7.601061,-3.508240,53.545757
-6.892704,-2.211550,54.802658
-6.908589,-2.121080,55.078529
-6.956648,-2.652187,55.121483
-6.953136,-2.098551,55.471355
-8.355288,-1.051240,56.684177
-8.624120,-0.760195,57.618099
-8.348687,-1.090991,56.657104
-7.670393,-2.841321,52.572689
-7.575025,-3.052685,52.536156
-7.593429,-2.464724,52.989094
-7.545914,-2.001071,53.499771
-7.570621,-2.178728,53.544605
-7.926140,-3.555374,53.419361
