x, y, z
-30.969805,-6.444880,59.684528
-30.958794,-6.797585,59.953861
-31.039768,-6.712508,59.671318
-30.601505,-5.975322,60.212208
-30.965069,-6.788010,59.876095
-30.917896,-6.438747,59.586082
-30.701771,-6.216896,59.955936
-30.678654,-6.219288,59.942402
-30.917540,-6.705476,59.661690
-30.508396,-5.087725,59.525291
-30.421276,-5.043875,59.450851
-30.172386,-5.875526,60.428501
-30.927252,-7.226309,58.835297
-30.963171,-7.082785,58.581226
-30.893026,-7.017013,58.644058
-30.892267,-7.014581,58.640625
-30.883888,-7.260542,58.769966
-30.287632,-6.050231,59.309895
-28.467577,-8.893932,63.335594
-28.670815,-7.641939,61.714016
-28.264460,-8.864930,63.414268
-28.134581,-8.736402,63.547802
-28.488525,-7.758471,61.659908
-28.717400,-8.143267,61.357418
-28.781994,-8.215904,61.138630
-28.362434,-7.791617,61.626652
-28.570618,-8.027764,61.268372
-29.537125,-8.284060,58.095066
-28.700031,-10.200665,59.378197
-30.469372,-5.832483,60.445808
-30.935194,-6.641062,59.653343
-30.119184,-6.947670,61.847061
-30.297892,-6.020067,60.754898
-30.660131,-6.215907,59.908485
-30.290596,-4.976750,59.337627
-30.964172,-7.095779,58.574455
-29.917397,-5.495477,59.624683
-30.028702,-10.900056,62.195309
-28.510748,-9.801444,63.524342
-28.836515,-8.093720,61.318268
-28.846050,-8.721945,60.818493
-28.016859,-8.908308,62.962002
-28.247194,-7.876846,61.370850
-27.814175,-11.133474,60.662903
-30.463253,-6.503415,61.616917
-30.543486,-6.140417,61.157265
-30.598621,-5.591833,60.455582
-31.011707,-6.613253,60.060181
-30.429464,-6.188481,61.119366
-30.368382,-6.439887,61.399208
-31.048618,-6.750781,59.883846
-30.646997,-6.787079,60.871357
-30.987240,-6.761963,59.816833
-30.948273,-6.451193,59.656822
-30.742846,-6.193079,59.903507
-30.162039,-6.914042,61.133694
-30.130850,-5.293403,59.598080
-29.969275,-5.333870,59.853954
-30.819798,-6.874416,58.778774
-30.928434,-7.043153,58.603394
-30.901705,-7.010867,58.630844
-28.982103,-8.025799,61.356407
-28.708141,-7.797976,61.530701
-28.895704,-6.057615,59.632275
-28.489565,-9.759945,62.553646
-28.849524,-8.752160,60.771732
-31.185562,-6.605808,59.807480
-30.451067,-6.321465,61.345856
-30.423685,-6.385076,61.454105
-30.527950,-6.321761,61.373917
-30.568613,-5.895778,60.825687
-31.219955,-6.728945,59.624741
-30.997114,-6.609143,60.021130
-31.069782,-6.741417,59.886909
-30.502026,-5.714098,60.514339
-30.353910,-6.303077,61.214584
-31.049000,-6.570156,59.709358
-30.624702,-6.006100,60.093605
-30.470142,-6.936718,60.876007
-30.204157,-6.223593,60.969547
-30.653013,-6.163865,59.813854
-29.927166,-6.125846,60.590664
-30.853895,-6.948220,58.690712
-28.879627,-8.241766,61.226089
-28.924280,-6.237534,59.271221
-28.730467,-6.085703,59.370186
-28.655495,-6.092397,59.336102
-27.888390,-11.070471,60.676640
-27.848200,-11.109329,60.510723
-31.600863,-6.236676,61.116795
-30.640255,-6.260404,61.400848
-30.547314,-6.562897,61.759293
-30.629402,-6.255132,61.382648
-30.437651,-6.283446,61.325172
-31.040335,-6.589778,60.022518
-31.036167,-6.593103,60.020000
-30.489685,-5.868530,60.751701
-31.172346,-6.771461,59.711182
-30.303059,-6.646906,61.702370
-30.730415,-6.039447,60.117405
-31.029902,-6.754254,59.830170
-30.287544,-6.878710,61.132484
-30.491009,-5.811654,59.171978
-30.871082,-7.082942,59.022293
-30.415752,-5.798810,59.091980
-30.976109,-7.096981,58.563454
-30.845537,-7.206470,58.850594
-28.562250,-8.540165,63.106491
-28.449797,-8.803605,63.057724
-28.712294,-8.048166,61.360893
-28.602287,-8.262314,61.067154
-28.583822,-7.560322,60.431858
-27.925442,-8.904573,62.742069
-27.856419,-8.905138,62.752777
-27.952120,-9.013950,62.472759
-29.198910,-10.053068,59.561077
-27.598984,-9.359706,62.288151
-31.201300,-6.647212,61.328850
-30.553619,-6.444829,61.598534
-30.559090,-6.223519,61.293873
-31.200720,-6.754476,59.714245
-30.452385,-6.053731,60.974220
-30.790426,-6.062794,60.128448
-31.081331,-6.727754,59.854980
-30.752478,-5.982882,60.130661
-30.773418,-6.050333,60.117565
-30.854771,-6.408841,60.162670
-31.063482,-6.731491,59.846989
-30.841343,-6.410070,60.158092
-30.712971,-6.465819,60.049000
-30.232544,-6.220143,60.976479
-30.402346,-6.668259,60.802914
-30.236761,-6.056113,59.295250
-29.540890,-7.201112,60.706348
-28.566095,-8.866013,63.345749
-29.731775,-11.283276,62.082691
-28.954184,-9.428728,62.378292
-28.279619,-8.789054,63.011868
-28.933100,-8.400553,61.039833
-28.893074,-8.635098,60.837372
-29.561478,-7.545349,58.350708
-28.685846,-6.160888,59.176491
-29.084160,-7.179210,58.554974
-28.052242,-7.865150,61.464020
-27.186867,-7.749692,61.547379
-27.008738,-9.982951,61.869938
-26.659134,-9.206117,62.028748
-30.400660,-6.357098,61.334915
-31.092670,-6.714334,59.849182
-30.788057,-6.044511,60.115826
-30.410646,-5.785218,60.546749
-30.481491,-5.857731,60.414532
-30.550026,-6.770871,60.694935
-30.038517,-6.774764,61.674984
-29.859413,-6.447876,61.425747
-31.002373,-7.093660,58.596085
-30.955488,-7.045060,58.618294
-29.881731,-6.148328,60.588291
-30.595089,-5.600860,60.432583
-31.094542,-6.703660,59.833000
-31.049028,-6.752599,59.908760
-30.874182,-6.163595,59.914860
-31.113535,-6.815176,59.744694
-30.523474,-5.698318,60.396538
-30.515146,-5.744350,60.387398
-30.522331,-5.880089,60.425579
-30.962029,-6.427171,59.639721
-30.956987,-6.779650,59.831142
-30.710787,-6.204392,59.913433
-30.942707,-6.641616,59.633568
-30.810923,-6.347385,59.646912
-30.273573,-5.975385,60.690163
-30.165552,-5.407085,59.726452
-30.879946,-7.069708,59.050667
-30.844778,-7.087725,59.002823
-29.989901,-5.587992,59.893238
-29.963928,-5.553921,59.845745
-29.986214,-5.471779,59.723457
-29.927408,-5.493664,59.626293
-28.981585,-6.752687,61.589741
-29.302788,-7.339053,60.636757
-28.388441,-9.170615,63.701702
-28.580603,-7.718886,61.613274
-28.985466,-8.538534,60.938133
-28.430059,-7.862295,61.417755
-28.517281,-6.129778,59.328751
-31.718981,-6.483736,61.342781
-30.334488,-6.048714,59.358101
-29.978586,-6.059881,59.940475
-30.642097,-7.418095,58.782425
-29.077015,-7.600616,62.067146
-28.891167,-6.251561,60.793491
-28.808325,-7.125597,61.327286
-28.449669,-7.835537,61.411201
-28.880981,-8.644248,60.831497
-28.623816,-6.102856,59.313580
-28.531826,-7.520247,60.357594
-27.918304,-8.917839,62.759308
-27.786119,-8.989936,62.799252
-28.933275,-7.241543,58.442966
-27.568275,-9.395720,62.303638
-27.354296,-9.526306,62.343361
-28.417997,-9.860813,59.557987
-30.813251,-6.682501,61.900627
-30.418846,-6.714203,61.915306
-30.431658,-6.624733,61.757877
-30.455990,-6.488645,61.598381
-30.503490,-6.056102,60.983631
-30.597919,-5.834839,60.350117
-30.590527,-5.828866,60.347408
-30.408720,-6.452267,61.203888
-30.525110,-5.735994,60.389755
-30.407757,-5.749321,60.505642
-30.776262,-6.440762,60.059921
-29.858643,-6.884676,61.654587
-29.989906,-5.711751,59.961510
-28.490887,-7.859208,61.430019
-28.553562,-6.193488,59.372078
-27.939556,-6.882970,60.903969
-29.358793,-7.712660,58.027527
-29.359802,-7.726628,58.013798
-27.721321,-6.243177,60.589291
-27.795357,-9.174644,62.250118
-29.047602,-10.136791,59.514435
-27.471498,-9.705519,61.819187
-30.972198,-5.498093,60.081184
-30.495722,-6.373339,61.460434
-31.048569,-6.349161,60.056728
-30.494068,-6.394391,61.406975
-31.188627,-6.661928,59.876503
-31.017750,-6.342528,60.043839
-30.462263,-6.325499,61.346504
-31.165180,-6.658784,61.315475
-30.491802,-6.613581,61.786209
-30.633516,-5.949234,60.917450
-30.248940,-6.917988,61.835529
-30.402599,-5.700676,60.483955
-30.508387,-5.473671,59.903908
-29.975216,-6.980797,61.881985
-29.899273,-7.002400,61.898121
-29.904869,-6.873085,61.651096
-30.916649,-7.030626,58.626427
-29.516621,-6.724858,61.129372
-28.960081,-8.454975,61.047512
-28.522484,-7.824860,61.411732
-28.441849,-4.284586,57.912392
-28.550604,-9.148508,60.429218
-30.524750,-5.710785,60.518528
-30.371464,-6.023441,60.767849
-30.467607,-5.852151,60.406918
-30.217352,-6.830716,61.176491
-30.852791,-7.086144,58.993233
-30.017447,-6.063671,59.952076
-30.739134,-7.152914,58.939842
-30.731155,-7.159213,58.931740
-28.406376,-8.686152,63.522499
-28.238501,-8.837260,63.041134
-28.986059,-8.554296,60.951145
-28.799681,-8.235152,61.146755
-29.068865,-7.318779,58.379704
-27.750069,-11.229650,60.504192
-31.048765,-6.492919,59.992603
-30.834801,-5.917218,60.105362
-30.337017,-6.619902,61.721970
-30.522177,-5.737098,60.379009
-30.033312,-6.980455,61.889606
-30.106104,-6.595288,61.362564
-30.090019,-5.569107,59.908119
-30.895224,-7.193231,58.879025
-30.090189,-6.230382,59.744705
-29.295982,-7.272549,61.640583
-29.934282,-10.950981,62.033173
-28.414564,-8.962409,63.435440
-28.393585,-9.093354,63.095749
-29.371162,-8.010970,59.974495
-28.907421,-8.248615,61.151283
-29.554371,-7.501742,58.291748
-29.038202,-6.823971,58.656658
-27.836716,-8.920126,62.774223
-30.977880,-6.343411,60.093117
-30.786694,-5.974964,60.133652
-30.536358,-5.672014,60.507977
-31.112286,-6.795132,59.737911
-30.539883,-5.752309,60.401688
-30.475712,-5.825490,60.495567
-31.023577,-6.717469,59.739712
-30.990225,-6.635124,59.661591
-30.370167,-5.816429,60.456741
-31.037685,-6.949775,59.521564
-30.352343,-5.944426,60.441223
-30.114426,-6.325097,61.253525
-30.318054,-5.975431,60.446167
-30.379721,-5.220441,59.609821
-29.959076,-6.839734,61.615864
-30.973064,-7.104095,58.559727
-30.895128,-7.013515,58.635712
-30.863863,-7.348003,58.800014
-29.962624,-5.471237,59.628372
-29.677818,-6.961343,61.155342
-29.446465,-5.441009,59.574284
-28.315466,-8.691362,63.496941
-29.016104,-8.150650,61.264992
-28.882851,-9.420662,62.265350
-28.789190,-9.501226,62.297993
-28.870935,-8.269149,61.193970
-28.586939,-8.020090,61.273270
-28.654064,-7.454327,60.523941
-28.738445,-8.865214,60.675983
-29.270922,-9.995453,59.600330
-31.259371,-7.079847,61.601959
-30.526655,-6.551764,61.759739
-30.476566,-6.616372,61.779408
-27.741978,-8.541563,58.575562
-27.314968,-10.695930,60.766582
-30.527872,-6.315611,61.377609
-30.588511,-5.798581,60.387955
-30.170519,-6.076952,60.766273
-29.909937,-6.135783,60.596439
-30.038828,-6.249814,59.663414
-29.857908,-6.047109,59.847313
-28.401058,-8.628251,63.186752
-28.346025,-7.866472,61.379250
-29.127510,-6.808502,58.727551
-29.417549,-7.356621,58.270210
-28.712381,-6.224828,59.123657
-30.681055,-6.483836,60.959183
-30.453995,-6.298857,61.264729
-30.900280,-6.349759,60.107040
-31.034685,-6.585741,59.931244
-31.026712,-6.586891,59.926285
-30.860891,-6.344446,60.074413
-31.000076,-6.591419,59.902370
-30.828148,-6.375885,60.050022
-30.454927,-5.848881,60.394833
-29.930767,-5.475609,59.620312
-29.746946,-6.037708,59.794781
-29.740143,-6.041888,59.798656
-28.957403,-5.800441,59.799461
-28.777742,-9.577009,62.474415
-28.227953,-8.812131,62.927879
-29.264992,-6.786791,58.845768
-29.050682,-6.761880,58.744686
-29.427105,-7.571776,58.231358
-31.100304,-6.286544,60.042126
-30.403538,-6.584445,61.698189
-30.589964,-5.577447,60.452209
-31.034252,-6.573030,59.911366
-30.520779,-5.651999,60.500210
-30.360371,-6.436099,61.405926
-30.584471,-5.887040,60.417519
-30.326519,-6.436057,61.408451
-30.206141,-6.216506,60.971039
-30.224993,-6.082060,60.787926
-29.920824,-6.117963,60.581890
-29.947840,-5.480263,59.625679
-29.875633,-5.463343,59.568100
-29.693491,-5.822504,59.977211
-28.248461,-9.071156,63.511074
-27.988602,-8.823368,62.725636
-28.401030,-10.137659,61.686466
-28.337597,-10.192800,61.701988
-29.039473,-8.628417,57.575348
-27.760605,-8.918344,58.976418
-31.691753,-6.549600,61.124954
-30.600601,-5.587947,60.422100
-30.627159,-5.915724,60.429153
-30.846218,-6.345835,60.033024
-30.849627,-6.383886,60.001575
-30.520441,-5.769145,60.357285
-30.823341,-6.358377,60.011139
-30.440212,-5.793156,60.465965
-29.967739,-5.562795,59.867054
-30.463085,-7.078555,59.070896
-29.611479,-5.948555,59.816025
-28.966503,-6.417272,61.375992
-28.614479,-8.794046,62.504921
-28.558342,-7.950996,61.396675
-28.931890,-8.613324,60.845650
-29.489653,-7.528749,58.060482
-30.474228,-6.327137,61.342495
-30.420301,-6.451152,61.486145
-30.349825,-6.634860,61.704063
-30.312702,-6.643509,61.710686
-30.606386,-5.811924,60.321823
-31.001408,-6.550942,59.857746
-30.582697,-5.803089,60.302303
-30.523729,-5.725217,60.384655
-30.536154,-5.862421,60.404377
-30.533785,-5.863868,60.403355
-30.633345,-5.315263,59.727657
-30.826036,-6.358559,59.966164
-30.987108,-6.661944,59.778305
-30.770813,-7.042595,58.991249
-30.834059,-6.861892,58.638260
-29.516924,-7.232759,62.027542
-30.793215,-6.869995,58.571426
-29.895954,-7.094465,60.758564
-28.374075,-9.043716,63.394104
-28.125111,-8.958919,63.623501
-28.287050,-8.927529,63.174446
-27.781147,-9.331794,62.760223
-26.578114,-8.401147,61.510086
-27.609497,-11.374310,60.474297
-30.197834,-6.245755,60.984344
-30.321678,-6.482627,61.208328
-30.283922,-6.010989,60.744240
-30.128111,-6.201831,60.847038
-29.819492,-7.132992,61.957172
-30.025831,-6.947234,61.063152
-30.262260,-6.240283,59.578362
-30.329256,-7.116991,58.940884
-30.062531,-6.887789,59.023823
-29.422279,-5.904948,59.729221
-28.796946,-8.819796,60.700188
-30.375473,-6.209085,61.115456
-30.095781,-6.894968,60.445629
-30.392673,-6.755601,59.271599
-29.471237,-6.726751,61.115303
-29.794931,-6.053900,59.815212
-29.629078,-5.810097,59.941036
-30.286276,-7.132299,58.881855
-28.624792,-7.894441,61.404400
-28.603510,-8.025221,61.266449
-28.750832,-6.164153,59.214500
-29.462133,-7.413342,58.231686
-28.027588,-8.152082,61.182655
-26.419731,-7.957485,61.520287
-29.015938,-5.921824,59.897575
-28.495443,-8.343094,60.989300
-28.469513,-6.142811,59.320522
-27.447323,-10.441951,60.880711
-30.425835,-6.333704,61.322102
-30.392586,-6.443544,61.473076
-30.559782,-5.643918,60.508076
-30.478556,-5.883870,60.743835
-30.583723,-5.805418,60.313034
-30.166798,-6.528182,61.290417
-29.979837,-5.316568,59.860661
-30.907015,-7.181418,58.898773
-30.920923,-7.013035,58.624882
-30.913828,-7.015588,58.607521
-30.472055,-6.696605,59.423923
-29.977970,-5.396390,59.665520
-29.275713,-5.867185,59.962852
-30.128481,-7.430437,58.496906
-28.504896,-8.579414,63.170410
-28.667858,-5.915397,59.491062
-28.510363,-8.313685,61.062050
-27.594015,-9.250401,62.582199
-26.677069,-9.327196,62.366241
-26.641195,-9.368413,62.395809
-27.885155,-11.271185,60.181091
-31.017096,-6.717372,60.891674
-30.593927,-5.566441,60.418907
-30.144386,-7.051089,60.772854
-30.933004,-7.014619,58.596325
-30.302170,-6.290267,59.547287
-30.523176,-6.761026,59.299831
-30.259195,-6.246790,59.574184
-30.749062,-7.064773,58.945988
-29.783562,-7.011612,61.043476
-30.215931,-6.296303,59.472240
-30.451336,-6.775756,59.225388
-29.625254,-6.946039,61.066467
-28.285999,-8.700368,63.301979
-28.237291,-8.811101,62.948421
-28.462574,-7.784184,61.637394
-28.230528,-7.220815,61.205399
-27.804777,-11.301743,60.285950
-27.846676,-10.557133,59.028404
-27.569956,-11.558956,60.233376
-30.411713,-6.262985,61.204895
-30.580240,-6.712155,59.210094
-30.852230,-6.916251,58.682510
-30.924006,-7.018360,58.575508
-30.495907,-6.757934,59.283180
-30.471542,-6.764190,59.260494
-29.867828,-6.963524,60.564053
-28.292587,-8.855368,63.070080
-28.545307,-9.542594,60.987072
-27.586857,-9.387094,62.320915
-27.321178,-9.689936,62.097961
-28.778915,-6.073381,59.493423
-28.898178,-8.679808,60.834415
-29.452864,-7.410297,58.234688
-28.893572,-7.318355,58.331249
-27.690020,-10.366371,59.127522
-30.044146,-6.329479,60.975784
-30.834520,-6.807744,58.852615
-30.346003,-6.103041,59.455387
-30.796917,-6.879883,58.693405
-30.403587,-6.350786,59.248138
-30.597660,-7.070816,59.041142
-29.473829,-7.106518,61.461636
-29.355915,-7.373417,58.232815
-28.958364,-7.234586,58.452385
-27.536770,-9.421309,62.324306
-30.221262,-6.077060,60.789097
-30.094601,-6.489969,61.189869
-29.421444,-6.636050,60.751949
-28.326633,-8.696079,63.581665
-28.904749,-8.616283,60.904102
-28.682068,-6.210926,59.106445
-29.392033,-7.547337,57.952087
-28.079971,-9.749414,59.743134
-30.270617,-6.076211,60.802891
-30.006828,-6.853140,61.641438
-30.088490,-6.057889,60.747971
-30.510128,-6.526984,59.374653
-30.841675,-7.093351,58.947559
-29.822834,-7.556865,58.309547
-29.562061,-7.315950,58.426495
-27.379192,-11.598059,60.667282
-30.335922,-6.228492,61.106903
-29.973738,-6.496117,61.175106
-30.353870,-6.466916,59.475315
-27.742176,-9.185989,62.562695
-27.747967,-10.462077,59.010960
-30.279890,-6.004652,60.744892
-29.847065,-7.025566,61.961369
-29.924530,-6.852328,61.627998
-30.226097,-5.614164,59.993748
-30.847721,-7.093933,58.964108
-29.985960,-5.671735,59.968285
-30.685753,-6.689297,58.943031
-30.233704,-6.150083,59.651253
-30.584782,-6.717622,59.194183
-30.692516,-7.039931,59.124844
-30.923080,-7.022285,58.547009
-30.356628,-6.466859,59.477524
-30.281614,-6.292117,59.534523
-29.991871,-5.474650,59.629684
-29.903040,-5.709710,60.006371
-30.335644,-6.469357,59.455421
-29.879820,-5.705795,59.994778
-30.637577,-7.059248,59.056957
-29.931438,-5.448243,59.611076
-29.854349,-5.654695,59.944965
-29.512794,-7.277009,61.840122
-30.386776,-6.722838,59.313080
-30.378971,-6.715599,59.321629
-29.396906,-6.474326,61.083149
-28.663334,-5.982089,59.417320
-28.275501,-7.838489,61.515457
-29.024809,-6.757852,58.727913
-27.973942,-8.876474,62.767097
-28.585602,-6.032471,59.200428
-28.021835,-5.876544,59.288239
-28.525476,-9.212722,60.358925
-28.097237,-8.712339,60.733833
-27.854221,-11.234911,60.359707
-26.686596,-8.356492,60.235134
-31.745489,-6.519744,61.077282
-30.289318,-5.966694,60.712822
-30.247265,-5.959930,60.700790
-30.235996,-5.957016,60.696960
-30.026157,-6.125021,60.613354
-29.770004,-6.830403,61.393791
-30.468164,-6.354750,59.305286
-30.843336,-6.911786,58.654999
-29.986954,-5.439795,59.619110
-30.584217,-6.572820,58.955109
-30.027189,-5.889132,59.810379
-29.383095,-7.314899,61.747265
-29.401606,-6.203081,60.903877
-29.614597,-5.811490,59.917015
-29.268200,-6.851706,61.152912
-29.455862,-7.230276,60.640644
-28.676407,-7.866182,61.520493
-28.941570,-7.449815,60.496395
-28.559015,-7.970419,61.383667
-27.886122,-8.950831,62.805565
-31.773109,-6.512932,61.141273
-30.181454,-6.519185,61.371166
-30.073572,-6.593421,61.365074
-29.955132,-6.848601,61.623177
-29.751621,-6.891263,61.609638
-30.684256,-6.687043,58.927387
-29.925730,-5.527254,59.829193
-30.296083,-6.046258,59.258430
-30.316669,-6.461958,59.456196
-29.389431,-6.511671,60.760529
-28.720621,-8.360907,63.214626
-30.163124,-7.172565,58.766418
-28.359207,-9.137297,63.197960
-28.263222,-8.834548,63.087540
-28.496498,-7.994915,61.387474
-28.905302,-8.712587,60.806068
-27.240324,-9.138812,62.372429
-30.151726,-5.843744,60.511375
-30.837027,-7.103949,58.902710
-30.069525,-5.802804,59.802406
-30.861044,-6.914105,58.647358
-30.309771,-6.291452,59.540977
-30.056728,-5.801251,59.794209
-30.572075,-6.717281,59.175648
-29.975456,-5.427052,59.693325
-29.964861,-5.851089,59.714882
-29.409119,-7.003172,61.048927
-28.698360,-7.673174,61.575333
-28.894598,-9.458054,62.311928
-28.333021,-9.149953,63.224567
-28.869881,-8.296953,61.201550
-27.922066,-8.928633,62.803024
-28.371466,-5.888750,59.472504
-28.711529,-8.781174,60.652927
-28.130993,-7.308019,60.680325
-27.398500,-9.378309,62.331814
-27.280678,-9.442542,62.355671
-27.104322,-7.761922,61.293575
-28.145506,-10.419480,59.097103
-27.653553,-10.423006,59.139626
-30.064732,-6.766778,61.692749
-30.058592,-6.513286,61.233902
-30.150246,-5.586812,60.136536
-30.074776,-5.667777,59.941952
-29.720720,-6.764263,61.154018
-29.156822,-7.618461,62.112919
-29.129887,-7.630991,62.118320
-28.159576,-8.787073,63.431938
-28.418938,-7.852976,61.371437
-28.080801,-8.901978,62.806675
-29.436859,-7.557793,57.932892
-27.802147,-8.996298,62.848061
-30.248020,-5.968172,60.726288
-30.051485,-6.145875,60.637207
-30.029142,-5.631730,59.972931
-29.746292,-6.637395,61.178650
-30.544981,-6.772680,59.308128
-29.936899,-5.439824,59.606991
-29.932358,-5.435798,59.600273
-29.582188,-6.561109,60.919743
-29.316158,-6.990289,61.232491
-29.153687,-7.634131,61.908527
-29.124929,-6.781189,60.861721
-28.571785,-8.009741,61.378666
-28.802017,-8.592081,60.768826
-28.630178,-6.018442,59.241974
-26.152382,-8.084840,61.396446
-30.470156,-6.536959,59.320324
-29.998514,-5.471024,59.629349
-30.586340,-6.520983,58.912430
-29.865831,-5.646402,59.943104
-29.639252,-6.648158,61.172649
-29.086700,-7.176752,58.549732
-28.004543,-9.018346,60.380241
-30.299128,-5.487275,59.780792
-29.939276,-6.419406,61.028511
-30.645363,-6.843184,59.116028
-29.676327,-6.935285,61.524315
-30.627415,-6.849554,59.101105
-30.110865,-6.025541,59.673740
-29.827757,-5.715231,59.988220
-30.610489,-7.076085,59.028248
-30.435957,-6.935767,59.136673
-29.740644,-5.760210,59.979858
-29.453423,-6.072306,60.461937
-29.435223,-6.020343,59.595684
-29.413532,-6.008916,59.572445
-29.163015,-5.868463,59.583115
-28.758247,-9.652092,62.541428
-29.445583,-7.362607,58.309280
-29.446047,-7.683687,58.075687
-27.968693,-9.034330,60.369202
-27.768202,-9.261972,60.240147
-28.193489,-10.300455,59.173126
-27.775791,-11.357304,60.278946
-29.991056,-6.455919,61.129082
-30.848291,-7.099226,58.914967
-29.874912,-6.120780,60.584553
-30.395044,-5.733631,58.988674
-29.953074,-5.774153,60.062233
-30.214304,-6.272098,59.502224
-28.437216,-7.918418,61.562386
-28.782167,-8.860773,60.652359
-29.246645,-8.547287,57.712032
-27.976374,-10.117794,59.303738
-29.885254,-6.410705,61.023407
-30.706070,-6.986985,59.060398
-29.404369,-7.145952,61.492226
-28.293549,-8.965282,63.290386
-28.558821,-8.485438,60.997047
-28.428905,-5.998449,59.131039
-29.375534,-8.409845,57.902725
-27.423517,-9.056937,62.361767
-27.869478,-7.599672,59.981369
-27.091660,-7.810692,61.444695
-27.221920,-9.641880,62.426300
-28.101688,-10.795459,60.877174
-27.032824,-10.764441,61.124287
-29.975924,-6.597604,61.377392
-30.086571,-6.162794,60.779411
-30.071741,-6.164868,60.776535
-30.111742,-5.928087,59.713844
-29.953463,-5.362446,59.678940
-30.346165,-5.703073,58.917355
-28.491142,-8.678774,62.894749
-28.741484,-8.518866,60.940670
-28.785271,-8.938708,60.569359
-27.861134,-8.247961,61.143391
-28.094143,-9.957338,59.622902
-30.106216,-6.273246,60.921154
-30.078068,-6.269144,60.919132
-30.023542,-6.480835,61.190453
-30.110847,-6.322248,60.980705
-29.816641,-6.116794,60.565033
-30.291109,-6.286667,59.514458
-30.456600,-6.692185,59.369804
-30.273726,-6.284171,59.501965
-30.501835,-6.786242,59.260643
-29.930174,-5.419610,59.593781
-29.846386,-5.709594,59.995964
-29.844370,-5.706264,59.993710
-29.628962,-6.691518,61.079079
-29.788713,-5.777434,60.006454
-29.170444,-6.793266,60.890202
-30.127571,-7.170575,58.707470
-28.596821,-5.826041,59.720371
-28.835905,-8.572758,60.841145
-27.957693,-9.057378,63.297188
-29.420300,-7.412859,58.235973
-28.661333,-8.520995,60.867966
-27.953556,-8.918833,62.817532
-27.908239,-8.946142,62.832813
-29.122334,-8.583085,57.671532
-27.674442,-11.340446,60.652256
-27.493671,-11.551863,60.642227
-30.496380,-6.346055,59.326061
-29.685848,-6.490658,61.196632
-30.592041,-6.566864,58.937160
-30.020452,-5.881870,59.801132
-30.371794,-6.758426,59.219860
-29.712526,-5.737529,59.963707
-29.954945,-6.921424,61.723217
-29.994204,-6.490978,61.182098
-30.025356,-6.191068,60.826813
-29.849094,-6.948720,61.754131
-29.707359,-7.172875,62.019562
-30.497618,-6.529620,59.352020
-30.721312,-6.935315,59.049324
-30.431982,-6.537687,59.284866
-30.701220,-6.978104,58.914608
-30.282845,-6.034941,59.239666
-30.463938,-6.765695,59.231350
-29.627205,-6.561604,60.928730
-29.652283,-6.825572,60.505333
-29.549194,-7.045856,60.454281
-28.923437,-8.689186,60.801941
-28.138330,-7.307645,61.352669
-28.595741,-6.179390,59.145309
-28.423512,-6.051396,59.344177
-28.293682,-10.664093,60.892090
-26.792070,-10.209807,61.912548
-30.585800,-6.628834,59.301834
-28.418097,-7.782794,61.556194
-27.857887,-7.638185,60.882366
-27.040014,-9.170525,62.361626
-26.869831,-9.257645,62.379829
-28.035027,-10.115917,59.516766
-30.579420,-6.881115,61.285442
-30.041298,-6.318925,60.974751
-30.020920,-6.594907,61.372173
-30.117666,-6.192388,60.842644
-29.991344,-6.489445,61.180790
-29.975618,-6.490363,61.198601
-30.242966,-5.948263,59.698597
-29.740826,-7.202115,61.784630
-30.712442,-6.684694,58.754066
-30.560307,-6.717668,59.129890
-30.372881,-6.707521,59.308777
-29.467566,-6.827486,60.466255
-28.994415,-7.686883,62.180260
-30.226686,-7.397446,58.464935
-29.877020,-6.880728,58.862938
-28.937099,-7.002736,60.972473
-28.896725,-7.009112,60.973148
-28.951733,-6.772147,60.577740
-29.034908,-6.776997,58.716522
-28.661730,-8.518715,60.864632
-28.612030,-6.174625,59.126080
-29.681850,-6.872555,61.569241
-29.978466,-5.648159,59.953758
-30.801626,-6.804443,58.744823
-30.421104,-6.343791,59.229721
-30.024717,-5.776346,59.764580
-30.482849,-6.656876,59.141628
-30.674181,-7.094587,58.912415
-30.618635,-7.095078,58.883907
-29.826616,-6.199719,59.547359
-29.565357,-5.790235,59.892132
-28.903383,-8.361378,61.121365
-28.865496,-8.288446,61.142258
-28.883043,-8.377019,61.126766
-28.532795,-7.706127,61.448586
-28.625345,-9.836022,62.604370
-28.612713,-9.852324,62.610916
-28.791624,-8.494089,60.950775
-28.574228,-6.071826,59.326702
-28.698805,-6.241490,59.132542
-28.665417,-6.240040,59.117512
-28.621109,-6.149712,59.132549
-27.429829,-9.381635,62.694721
-28.041082,-10.367192,59.091743
-27.218834,-10.727001,61.026142
-30.079433,-6.186158,60.837723
-29.762943,-7.050624,61.927086
-29.724226,-7.164727,62.029739
-30.697321,-6.852479,59.008762
-29.585550,-7.494660,62.151253
-29.839970,-6.137511,60.554260
-29.653645,-6.853769,61.402050
-29.888487,-5.684465,59.991444
-29.876764,-5.632773,59.945469
-30.263483,-6.378973,59.416809
-29.557682,-6.469479,60.744209
-28.835091,-7.697285,61.566486
-29.271061,-7.046866,60.031353
-29.138416,-7.075254,59.974312
-28.938129,-8.598320,60.941212
-28.596207,-8.134382,61.230606
-28.878456,-8.685807,60.844673
-28.497490,-8.434048,61.096298
-27.873739,-8.229229,61.156769
